,tweet,pro/anti 
172,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
173,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
174,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
175,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
176,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
177,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
178,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
179,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
180,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
181,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
182,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
183,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
184,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
185,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
186,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
187,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
188,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
189,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
190,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
191,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
192,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
193,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
194,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
195,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
196,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
197,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
198,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
199,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
200,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
201,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
202,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
203,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
204,RT @chowtingagnes: \u4eca\u79c1\u3082\u542b\u3081\u3066\u591a\u304f\u306e\u9999\u6e2f\u4eba\u304c\u3001\u9999\u6e2f\u306e\u5143\u6c17\u5bff\u53f8\u3068\u30b9\u30bf\u30d0\u3092\u30d ,0
205,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
206,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
207,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
208,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
209,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
210,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
211,RT @chowtingagnes: \u3061\u306a\u307f\u306b\u3001\u4eca\u5e744\u6708\u3001\u9999\u6e2f\u306e\u5143\u6c17\u5bff\u53f8\u306e\u3042\u308b\u5e97\u306e\u30de\u30b0\u30ed\u523a\u8eab\u30 ,0
212,RT @fish87129811: #\u9999\u6e2f\u30c7\u30e2\n\u5409\u91ce\u5bb6\u3084\u5143\u6c17\u5bff\u53f8\u304c\u8972\u308f\u308c\u308b\u306e\u304c\u5831\u9053\u3055\u308c\u3001\u300c\u53cd\u6 ,0
213,RT @chowtingagnes: \u4eca\u79c1\u3082\u542b\u3081\u3066\u591a\u304f\u306e\u9999\u6e2f\u4eba\u304c\u3001\u9999\u6e2f\u306e\u5143\u6c17\u5bff\u53f8\u3068\u30b9\u30bf\u30d0\u3092\u30d ,0
214,RT @yuenmaniris: \u9999\u6e2f\u304b\u3089\u3010\u62e1\u6563\u5e0c\u671b\u3011\uff01\uff01\n\n\u81ea\u7531\u3092\u6c42\u3081\u30c7\u30e2\u304c\u7d9a\u304f\u9999\u6e2f\u3067\u3059\u3 ,0
215,RT @Kit_ChaserKwan: \u5143\u6c17\u5bff\u53f8\u306a\u3069\u306f\u30de\u30ad\u30b7\u30e0\u30b0\u30eb\u30fc\u30d7\u3068\u3044\u3046\u201d\u9999\u6e2f\u201d\u306e\u4f1a\u793e\u304c\u90 ,0
216,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
217,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
218,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
219,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
220,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
221,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
222,"RT @kumaconnie: \u8a18\u8005\u554f\u8a72\u540d\u5973\u8b66\u5bdf\u4fc2\u5514\u4fc2\u9999\u6e2f\u4eba,\u4f62\u52c1\u5927\u8072\u7b54\uff1a\u6211\u5514\u4fc2\uff01\nReporter asked th ",0
223,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
224,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
225,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
226,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
227,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
228,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
229,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
230,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
231,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
232,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
233,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
234,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
235,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
236,RT @kanatin: \u6628\u65e5\u306e\u8343\u7063\u306e\u5b66\u751f\u304c\u8b66\u5bdf\u306b\u5b9f\u5f3e\u3067\u6483\u305f\u308c\u305f\u3053\u3068\u3092\u53d7\u3051\u540c\u7d1a\u751f\u305 ,0
237,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
238,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
239,RT @GlobalHimalaya: \u6700\u65b0\U0001f525\u73ed\u8fb2\u8a55 #\u5341\u4e00\u570b\u6ba4  #\u9999\u6e2f #\u904a\u884c \n\n\u6158\u6848\u8fed\u751f\uff0c\u9999\u6e2f\u7684\u5e74\u8f15 ,0
240,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
241,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
242,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
243,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
244,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
245,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
246,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
247,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
248,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
249,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
250,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
251,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
252,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
253,RT @fish87129811: #\u9999\u6e2f\u30c7\u30e2\n\u5409\u91ce\u5bb6\u3084\u5143\u6c17\u5bff\u53f8\u304c\u8972\u308f\u308c\u308b\u306e\u304c\u5831\u9053\u3055\u308c\u3001\u300c\u53cd\u6 ,0
254,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
255,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
256,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
257,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
258,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
259,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
260,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
261,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
262,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
263,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
264,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
265,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
266,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
267,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
268,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
269,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
270,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
271,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
272,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
273,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
274,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
275,RT @chowtingagnes: \u3055\u3063\u304d\u3001\u8b66\u5bdf\u5c40\u9577\u306f\u8a18\u8005\u4f1a\u898b\u3092\u958b\u304d\u307e\u3057\u305f\u3002\n\n10\u67081\u65e5\u306f\u5b9f\u5f3e6\u7 ,0
276,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
277,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
278,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
279,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
280,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
281,RT @thecantonesegod: \u88ab\u5916\u570b\u4eba\u55bb\u70ba\u9999\u6e2f\u793a\u5a01\u8005\u6700\u5f37\u6f14\u8aaa\ufffc\nMost Badass Epic Speech in Hong Kong Protests #FreeHongKong h ,0
