,tweet,label
637,Share: good read\n@joshuawongcf #HKprotests #hkrioters https://t.co/RJtNW3MfSw ,1
638,RT @bodhibrian: @SarahLa78176576 @hkpoliceforce That\u2019s a clear lie and is meant to trigger metoo reflex in Americans \n#stophkriots #HongKon\u2026 ,1
639,@dmorey #HKRioters https://t.co/Be46kR3MHH ,1
640,@dmorey #HKRioters https://t.co/4r8aKH4RUK ,1
641,@dmorey #HKRioters #Freevil https://t.co/gqwFvc1bc2 ,1
642,@dmorey #HKRioters #Freevil https://t.co/l3jvBXRurK ,1
643,@dmorey #HKRioters #Freevil https://t.co/xv3K2cJdb6 ,1
644,@dmorey #HKRioters #Freevil https://t.co/Xr2HRBqsF5 ,1
645,@dmorey #HKrioters https://t.co/kib9fEPLtd ,1
646,@dmorey #HKrioters https://t.co/38thOO6wOz ,1
647,@dmorey #HKrioters https://t.co/DRzITHNFyp ,1
648,@dmorey #HKRioters https://t.co/enqxAt5cig ,1
649,@dmorey #HKrioters set fire to MTR trains https://t.co/2elFcTvfFU ,1
650,@dmorey #HKrioters set fire to Chinese state-owned bank branches https://t.co/xpmHeS7ocx ,1
651,@dmorey #HKrioters https://t.co/yXfBJyY49r ,1
652,@dmorey #HKrioters https://t.co/gUx1W0Hxdd ,1
653,@dmorey #HKrioters https://t.co/5CBWikMBJ2 ,1
654,@dmorey #HKrioters https://t.co/kLlmwx9sjw ,1
655,@dmorey #HKrioters https://t.co/2t55CzoUoh ,1
656,Sad that #hk been destroyed by the thugs. Hardware could be fixed but the mind gaps won\u2019t be fixed early. #HK\u2026 https://t.co/PxC7cQwguN ,1
657,#HKRioters and their sympathizers keep insulting CN people by using hatred labels which isthe discrimination agains\u2026 https://t.co/PI5axhAb7h ,1
658,@nathanlawkc @singlemumsmoney You have freedom to speak. China has the freedom to make their rules. Unless the true\u2026 https://t.co/hhGhZa44oT ,1
659,RT @lovechi09810093: #HK \n#HKRioters \n#MoreySupportTerrorism \n#TakeMoreytorealHK https://t.co/OVDOxaCXQ5 ,1
660,"@CNN @alexthomascnn we support freedom of speech, but we against lying with ignoring the horrific violence of HK rioters\n#HKRioters ",1
661,"I would think the muscular left is one of those undercover cops or thugs, the real #HKrioters, destroying public fa\u2026 https://t.co/vR5mmd0Hcc ",1
662,#riot #hkprotest #HKprotests #hkg #HongKong #hk #HongKongProtests #\u9999\u6e2f #\u4e2d\u570b\u9999\u6e2f #\u66b4\u529b #violence #hkpolice #hkriot #riots\u2026 https://t.co/PZhqxB ,1
663,RT @jimshuiwong: #\u9999\u6e2f #\u9999\u6e2f\u4eba #hk #HongKong #HongKongProtests #\u9999\u6e2f\u53cd\u9001\u4e2d #\u53cd\u9001\u4e2d #hkg #hk #HKpolice #China #hkprotest #riot #h ,1
664,RT @arcofthesky: @SaveManMedia @CarlZha This video shows clearly that two #hkrioters came out from the taxi through the front door after it\u2026 ,1
665,@HillaryClinton Every Hong Kong Chinese has the right to voice their objections towards #HKRioters\u2026 https://t.co/m5PsVtQEcO ,1
666,"@Apple launched a controversial map app that helped identify the whereabouts of the police, allowing the #HKrioters\u2026 https://t.co/gu8XLCLuYN ",1
667,"RT @XHNews: Radical demonstrators set fires on roads, MTR exit in central Hong Kong. #HKRioters https://t.co/kK6FncCiHs ",1
668,"@bpolitics   #ActivistJournalism at its finest.  First, block off the means of exit creating an opportunity for an\u2026 https://t.co/iuKGyTPlK4 ",1
669,@Daphnie22897453 Way to show your xenophobia and racism!  \U0001f44f\U0001f44f\U0001f44f #hkrioters #racist ,1
670,"For all those #HKRioters waving American flags, they certainly don\u2019t share your American value.  #HKRiot https://t.co/khEFUsvj07 ",1
671,@blunghk @ChrisLo86071482 @hkpoliceforce Riot protesters are police dressed for sure. What a drama! #HKprotests #HKPolice #HKRioters ,1
672,#HKRioters https://t.co/x4SfNWLCJj ,1
673,#HongKongProtests \n#HKRioters https://t.co/jwUzSNtMDm ,1
674,Darwin^s theory has finally been disproved by #HKRioters Well done. Get ready for the next phase....\n\n#stopHKriots\u2026 https://t.co/7OfzFXcMA3 ,1
675,Rec^d from a #hongkong parent seeking advice. The EDB advised students not to wear masks under ANY circumstances. T\u2026 https://t.co/dNw04nU9hV ,1
676,So my friend Shirly got too much truth in one day and decided to block me. She calls herself the online voice of fr\u2026 https://t.co/9PFTNA5Er0 ,1
677,Didn^t know HK is turning into Belfast Circa 1980s...\n\n#stopHKriots #HongKongProtest https://t.co/i2hXyIgOe5 ,1
678,"Local fashion brand ""Initial"" with HK designers finally feeling the squeeze and offering 30% off their new Autumn c\u2026 https://t.co/4RyHAkl1DF ",1
679,"Press and terrorists with the combined IQ in the negative zone! WTF were they filming , a catapult launching a remo\u2026 https://t.co/k4jiOff3SL ",1
680,"That^s how to bring ur kids up to be future members of #edl and #nf . Well done to his parents, never too young for\u2026 https://t.co/oSMEFAncy0 ",1
681,We need a similar list in #HongKong asap. Pls take heed @hkpoliceforce .\n\n#StopHKriots #HongKong #HongKongProtesters https://t.co/tPwDWMD4mL ,1
682,How another MSM terrorist sympathiser tries to frame the #HongKongPolice  when it^s clear as day that^s an Airport\u2026 https://t.co/bUNSv8MQlc ,1
683,"Terrorists^ latest weapon- catapults in use over 2,000 yrs ago. But the mechanism of a catapult relies on the build\u2026 https://t.co/GXLWMDaFbo ",1
684,RT @ts716716: Try to mess up with the army now....\n\n#stophkriots https://t.co/Any4GRZZFc ,1
685,"Nice to get another warning from #HongKongPolice , 2nd one in 2 days. This one not just ""disruption"" but ""violence""\u2026 https://t.co/lT4pVmrJ0U ",1
686,"If @hoccgoomusic is so much of an advocate of human rights and democracy as she claims, how come I never hear her s\u2026 https://t.co/YY2shcDv3w ",1
687,"GOOD NEWS! Injunction denied for the second time, so the anti-mask law stays in effect.\n\nRioters cannot win in fron\u2026 https://t.co/OYbhFQBboE ",1
688,Pan Dem second application to the courts to grant an interim injunction re the implementation of anti-mask law now\u2026 https://t.co/AR1HBWdMyS ,1
689,"Good lord, where/why/how did they release him? But guess he^ll be fun at parties and stuff.\n\n#stopHKriots\u2026 https://t.co/BsLMQb0UZl ",1
690,"When a clueless New York journalist stumbles across a story about #HongKongProtests , she was quick to condemn\u2026 https://t.co/u3efDZLSP6 ",1
691,"@CraigChoy I thought as a lawyer, u r supposed to uphold the law and not teach others how to evade it. \n\n#stopHKriots ",1
692,This self-claimed barrister who is NOT on the HK Bar List providing advice to #HongKongProstests on how to evade th\u2026 https://t.co/u26IHlmtwH ,1
693,The rioters must be happy. Where is the basic human right of the average #HongKongers when they can^t even  shop fo\u2026 https://t.co/FUJuhcWxcW ,1
694,See below. MSM hellbent to destroy HK. The law was passed as Legco is not in session and will be ratified by Legco.\u2026 https://t.co/0ild2gm9pX ,1
695,What not to do to avoid looking silly. Check the source of any meme. There is no Federick Mayek but there is a Frie\u2026 https://t.co/iqsVwbEjCZ ,1
696,This HR advocate encourages others to disrupt private biz whose shareholder(s) has a different view. Do those ppl n\u2026 https://t.co/yZSUpqLyF7 ,1
697,"Literally posting a tutorial of how to throw an ""object"".\n\n1. it^s not rocket science;\n2. this is encouragement and\u2026 https://t.co/O19cCozzUb ",1
698,List of countries w/ anti-mask law:\n\n1 United States\n2 Canada\n3 Austria\n4 Belgium\n5 Denmark\n6 France\n7 Germany\n8 It\u2026 https://t.co/ZdONDlN5jJ ,1
699,"@marshal82998056 Funny, I get my news from RT these days. Who would have thought? #stopHKriots ",1
700,"@CraigChoy Yes #stopHKriots . If there were no riots, the poor journalist would not have been hurt. The continued v\u2026 https://t.co/4IFyGeVOvB ",1
701,@changeling27 @MEKowalski How come they are never in the headlines? Ah... Cos it^s not related to china. China bash\u2026 https://t.co/r0H2huosVD ,1
702,So is looting part of the democratic agenda now? Is this some kind of expression of freedom or a blatant disregard\u2026 https://t.co/GnVxOgZC6r ,1
703,This spasso really brings out the essence of the #HongKongProtester .  If u lot would stop setting those stations o\u2026 https://t.co/fBAD3X6alR ,1
704,Well done @hoccgoomusic for incriminating yourself for participating in an illegal assembly. Are ppl really this st\u2026 https://t.co/SGPy8rVB1l ,1
705,"@DaySample No, many around the world think they are actually borderline terrorists #stopHKriots ",1
706,What? Always knew they were on something...LSD has membership scheme now?\n\n#stopHKriots #HongKongProtests https://t.co/LZgnijG6x4 ,1
707,There is much more to #HongKong than shopping malls. Go to the countryside and outlying islands. Fresh air will do\u2026 https://t.co/XU5e7FxNpv ,1
708,RT @TruthProtest: The full video showing rioters brutally beatin the policeman who fell with long spiky sticks. A few other police went to\u2026 ,1
709,You can see the protesters exiting the taxi after violently overcoming the driver and forcing the accident. The car\u2026 https://t.co/n58hlUKc9Z ,1
710,The crimes of the protesters make them hypocrites. They say the want democracy &amp; freedom of speech but violently at\u2026 https://t.co/cSzU0bVc0l ,1
711,HSBC denies supplying CCTV footage from its ATM cameras at MTR stations to HK Police. It says it only supplies foot\u2026 https://t.co/zHsBxpwDpX ,1
712,HK Protesters say they want USA style democracy. Give them USA style police to go with it. Shoot first ask question\u2026 https://t.co/CnvScVVTaZ ,1
713,"Protesters say they are fighting for freedom, democracy &amp; free speech yet anyone with a different opinion is attack\u2026 https://t.co/1Zq8niFEj1 ",1
714,"The riotors say they are fighting for democracy ,&amp; freedom when really they are attacking my freedom &amp; democracy. D\u2026 https://t.co/wuziJbFKNN ",1
715,I can no longer use my MTR station because rioters have damaged it. Democracy means I get to choose if I support my\u2026 https://t.co/1gRCy32vGU ,1
716,The same criminals will be complaining that the cant find transport. All Taxi drivers and bus drivers should stay h\u2026 https://t.co/xAb9VAWHyc ,1
717,They need to start arresting the parents of these misbehaving children #HKRiots #HKprotests https://t.co/FGixmgg0l7 ,1
718,The criminals continue to try to destroy the city. In the name of freedom and democracy let^s tear it all down.\u2026 https://t.co/zfBSp33IUU ,1
719,Protesters again committing violent crimes across the city and still have the audacity to claim it is in the name o\u2026 https://t.co/a6BbuB0ad8 ,1
720,@HK2019Riot Peaceful protestors or violent criminals? They say they are prepared to die for their cause yet complai\u2026 https://t.co/jP8gFBtHWo ,1
721,@hongkonger200n1 @SolomonYue Heckeling the police in the middle of a riot until you get a response and editing the\u2026 https://t.co/4Jc7VqNZR2 ,1
722,"10.6 in MongKok, a young Malaysian in his 10s was bathed in blood resulting from speaking mandarin so\u2026 https://t.co/nh7MZZVpNy ",1
723,Hong Kong is under Terrorist attract from #HongKongRioters!\nHelp us spread the truth about #HongKongProtests \nThey\u2026 https://t.co/kVpTM9HXWS ,1
724,10.6 OMFG this taxi driver got beaten to near death and his car was trashed by #HongKongRioters. Not sure what he d\u2026 https://t.co/cLr2Tmo1Ou ,1
725,China-affiliated companies like Bestmart360 are being targeted by #HongKongRioters and there is an elderly home abo\u2026 https://t.co/jraJ2Ds3n2 ,1
726,#HongKongRioters set fires at multiple MTR stations and blocked off emergency exits with barricades while so-call \u201c\u2026 https://t.co/j9gtiVW0Md ,1
727,"10.4 a network company, China Mobile in Cheung Sha Wan was trashed and vandalised, empty boxes were found at site.\u2026 https://t.co/tEZXHoooT3 ",1
728,RT @SaveManMedia: A #HongKong resident is being followed by masked #hkrioters #terrorists and attacked from behind! https://t.co/rOprw4ceZs ,1
729,@hklife616 #fakenews!!! taxi driver drove through a makeshift #rioter barricade. #hkrioters started to break the ta\u2026 https://t.co/a1pxIw8vpm ,1
730,A #HongKong resident is being followed by masked #hkrioters #terrorists and attacked from behind! https://t.co/rOprw4ceZs ,1
731,A #HongKong taxi driver has been gruesomely beaten by #HK #HongKongProtesters #terrorists for driving through a\u2026 https://t.co/QiaFad3i2V ,1
732,"JUST IN: #HongKong #terrorists have set an MTR subway train on fire, unknown injuries. #HongKongProtests #HKRioters https://t.co/HSHhdlFmUf ",1
733,BREAKING NEWS: #HongKong CE Carrie Lam uses British colonial-era law to ban face masks in Hong Kong. #HKRioters wan\u2026 https://t.co/2wpAgXqYwe ,1
734,#HongKong police are being sprayed with corrosive liquid by #HKRioters. It\u2019s evident that the size and scope of the\u2026 https://t.co/cjvHtgtnxQ ,1
735,RT @lMKK_: Hong Kong is under Terrorist attract from #HongKongRioters!\nHelp us spread the truth about #HongKongProtests \nThey are nothing b\u2026 ,1
736,RT @Lancy39681596: Here is the English version of the Hong Kong Interim Government Declaration found in that TG and the evidence that the d\u2026 ,1
737,#HongKongProtestBrutality #stophkriots #InnocentHKPolice https://t.co/6RIZOmoRAC ,1
738,\u770b\u6765\u65ad\u7ae0\u53d6\u4e49&amp;\u6c61\u540d\u5316\u8b66\u5bdf&amp;\u5229\u752810\u5c81\u4ee5\u4e0b\u513f\u7ae5\u5df2\u7ecf\u4e0d\u591f\u66b4\u5f92\u4eec\u7528\u4e86\uff0c ,1
739,#HKRioters vandalized a Yoshinoya restaurant just because #HongKongProtester do not like its advertisement. Now we\u2026 https://t.co/kLzYbs2tBC ,1
740,@MelodyLai852 @StephenMcDonell This young man assultted the policeman with a metal stick together with a gang of\u2026 https://t.co/7QedMcAjJ3 ,1
741,"Clip of carjackers climbing out of the taxi. The taxi driver was innocent, but got beaten until faint out.\u2026 https://t.co/6BHh6TelHV ",1
742,"The taxi was hijacked by #HongKongProtesters , causing the car lost control. \nIn Pic 1:""Before the car turn left, t\u2026 https://t.co/nBFtjDNJ3p ",1
743,"At an anti-govt rally, a brave pro-China man expressed his view, soon being beaten under siege. Whoever opposes the\u2026 https://t.co/areYaRahft ",1
744,"@ChyanTat @CarlZha #HongKongProstesters limit the freedom of people to go out on streets. You just suggested that,\u2026 https://t.co/JHcw0CLbGu ",1
745,#HongKongProtesters almost killed the taxi driver! His current condition is unknown. I pray for him.\u2026 https://t.co/IeEzlgiyCp ,1
746,@PeterLa13711464 @EP_Lawrence @dalj_k You call it kind and mercy? He is a old man! See the blood? Where is your con\u2026 https://t.co/4VE0t81zM8 ,1
747,"@DCheng36387164 @EP_Lawrence @dalj_k At beginning of the video, the protesters first started to attack the taxi. If\u2026 https://t.co/S2unb9QP2c ",1
748,"#HongKongProtesters fiercely dragged a taxi driver out his car, bashed/kicked him to coma. Some say the taxi once h\u2026 https://t.co/jtubq3KKoL ",1
749,"@BENI_YIP I was expecting stronger rebuttal, but ended up with this nonsense. Where is your moral high-ground? Not\u2026 https://t.co/MFAw5KMJe5 ",1
750,"@BENI_YIP Man, you are totally wrong. See the pic below: they are different persons! Your clip is not relevant. The\u2026 https://t.co/fgmDnrKB5g ",1
751,"Midnight of Oct 4, a gang of #HKprotesters set fire to a shop called Best Mart 360, but they did not care about the\u2026 https://t.co/VzZWpqk2eI ",1
752,#HongKongProtesters brutally bashed a dissident until he collapsed in blood. Happened on Sept 21 Yuen Long. This is\u2026 https://t.co/7CmCX1L69K ,1
753,@SampsonJ17 This statement is useless. Can you control everyone of your fellows? Is there any enforceable method to\u2026 https://t.co/68UTdQfmxB ,1
754,"@KTrhZ9aM3EXHCye You and your fellow terrorists created this chaos, then frame the govt? #ShameOnYou #stophkriots\u2026 https://t.co/bzobUYoi8Q ",1
755,@charegto They are terrorists. #HKprotesters \n#HKprotests #HongKong \n#stophkriots ,1
756,@SallieB97897368 @jeffielam Entire MTR are shutdown coz all stations are burnt and smashed by terrorists. It is dif\u2026 https://t.co/x9F84crb6a ,1
757,"@lihkg_forum Wow, you guys just destroyed the stations, but asking them to operate immediately? Your so-called demo\u2026 https://t.co/xBEtGoSTRg ",1
758,@stuartlauscmp Most MTR stations are vandalized by rioters. They even set one station on fire.\n#stophkriots ,1
759,@tictoc @business #HongKongProtester are evil. #hkprotest \n#stophkriots #MaskLaw ,1
760,@WeiDuCNA I see tons of unreasonable excuses to white wash the evil of #HongKongProtesters in this thread. Crime is\u2026 https://t.co/QaMU4Y9GYw ,1
761,@snarnujhig @EPD36586878 @globaltimesnews Then they can say they want to overturn the regime. But they did not; the\u2026 https://t.co/KQIZX7sexV ,1
762,@rthk_enews Wow dangerous given violent #HKRioters. I admire their courage. #China #HongKong ,1
763,Very true indeed...\n\n#HongKongProtests #HongKong #HongKongProtest #HongKongProtester #HongKongPolice #stophkriots\u2026 https://t.co/I0I7N6vNTv ,1
764,"@business Austria, Belgium, Canada, Denmark, France, Germany, Italy, Netherlands Norway and Sweden have anti-masks\u2026 https://t.co/nPo9Qy9h44 ",1
765,#HongKongProtester violently attacked #HKPolice gave warning shots to the sky.\n\n#HongKongProtest #HongKong\u2026 https://t.co/4QBSCw6VbI ,1
766,#HongKongRioters #stophkriots #HongKongProtests  \u539f\u6765\u50bb\u903c\u4eec\u771f\u7684\u53ef\u4ee5\u628a\u6240\u6709\u4e8b\u90fd\u548c\u5171\u4ea7\uff0c\u6c11\u4e3b\u81ea\u753 ,1
767,\u6cb9\u7ba1\u8f6c\u4e00\u5708\u8bc4\u8bba\nA\uff1a\u3010\u8868\u793a\u81ea\u5df1\u662f\u9999\u6e2f\u4eba\u8bf4\u81ea\u5df1\u7684\u60f3\u6cd5\uff0c\u5e76\u4e14\u4e0d\u60f3\u8ba9\u7 ,1
768,\u4f60\u6c38\u8fdc\u53eb\u4e0d\u9192\u88c5\u7761\u800c\u4e14\u6ca1\u6709\u8111\u5b50\u7684\u4eba\n\u66b4\u5f92\uff1a\u6211\u4eec\u8981\u81ea\u7531\uff01\u6c11\u4e3b\uff01\u64a4\u56 ,1
769,"RT @MuppetPowerrrrr: Rioters ""weapons"" #stophkriots https://t.co/6W6h1hfXUB ",1
770,HK take note; a promise from trump &amp; the gop is meaningless. \U0001f447#stophkriots https://t.co/9W8CnBUTI8 ,1
771,Joshua W(r)ong \u2013 the Butcher of Hong Kong https://t.co/CoMiyoaTlL #stophkriots ,1
772,"Meanwhile, some rioting HK uni students tried to make a simple trebuchet &amp; it was shit.\n#stophkriots https://t.co/MWIcWIdNvY ",1
773,@MetPoliceEvents .... but it^s OK to do it in HK?\n\n#stophkriots ,1
774,"RT @MyUKnumber4: I think I^m in love. She is great. ""Oh. Online media. I understand..."" #stophkriots #stophkblackshirts https://t.co/3lDuIA\u2026 ",1
775,"RT @HPeace88: Please retweet, spread far and wide to your China friends. #stopHKriots ",1
776,RT @taro_taylor: What not to do to avoid looking silly. Check the source of any meme. There is no Federick Mayek but there is a Friedrich M\u2026 ,1
777,RT @taro_taylor: There is much more to #HongKong than shopping malls. Go to the countryside and outlying islands. Fresh air will do u good.\u2026 ,1
778,@0Rubedo @globaltimesnews See for yourself (fuller vid). Boy got shot by police. \n#stophkriots \n\nhttps://t.co/PZK7s2i51i ,1
779,"Rioters ""weapons"" #stophkriots https://t.co/6W6h1hfXUB ",1
780,HK protesters give salute (remind us of Hitler gang). \U0001f611 #stophkriots https://t.co/GpRSd4RVoX ,1
781,"HK police officer &amp; the ""throwing of petrol bombs!"".\n#stophkriots https://t.co/DFqUxu5lvz ",1
782,HK rioters harassing HKP family.\nVandalism. #stophkriots https://t.co/sg0OTvhcj2 ,1
783,Eldery got beaten. He was talking. Rioters/Terrorists started to attack him. #stophkriots https://t.co/gjreVIQjUV ,1
784,"It seems android users can still download from Google Play, feel free to download and offer false info in the app t\u2026 https://t.co/bGMU7DgHPS ",1
785,@daveimok @MyUKnumber4 @O59828533 @Komugi21911315 @kuwunyan @SCMPNews Tell me how to reason with someone who plan t\u2026 https://t.co/t5g9eQDKoW ,1
786,Friend offered to watch the Shanghai Masters but too bad I\u2019m in Hong Kong. #BoycottNBA #stophkriots ,1
787,"Ok, it^s crowdsourced, next time make sure we all download this kind of APP and provide false info to disfunction a\u2026 https://t.co/VVIT2iQshE ",1
788,"@XinqiSu @mingpaocom She should be responsible for her coming baby and the crime she committed, why did she go to t\u2026 https://t.co/prWtRq46GQ ",1
789,"@Beaking_News https://t.co/2i951YnU3J ""Manchester City\u2019s manager, Pep Guardiola, has been charged by the Football A\u2026 https://t.co/IoprAjUNnC ",1
790,"About #BoycottNBA , a friend(from mainland) said this \u2b07\ufe0f we also support freedom of speech, but do you mean you sup\u2026 https://t.co/pQwNomlDXK ",1
791,RT @ts716716: #stophkriots https://t.co/yXvturj6eQ ,1
792,"RT @MuppetPowerrrrr: HK police officer &amp; the ""throwing of petrol bombs!"".\n#stophkriots https://t.co/DFqUxu5lvz ",1
793,\xaf\\_(\u30c4)_/\xaf #stophkriots #ForegoYourArmour #SayNoToViolence #supportpeacefulprotests #lovehk https://t.co/a1dHGELSfa https://t.co/p4ai5tV1IJ ,1
794,"The unsung heroes of Hong Kong Riots. Sadly they are only paid minimum wage ($37.50 HKD/hr, 4.78 USD). Night after\u2026 https://t.co/KPpphHLE5a ",1
795,Catapult found in HK riots. bruh. #stophkriots https://t.co/EZGTYZa2jB ,1
796,\U0001f97a\U0001f926\u200d\u2642\ufe0f because of vandalism and no traffic lights people are now getting into car crashes in hk. good on ya rioters.\u2026 https://t.co/lAXNW96sIw ,1
797,can people around the world stop funding joshua wong and his goons. https://t.co/6gcShfvKV4 they have enough weapon\u2026 https://t.co/bA5HXymU8K ,1
798,Be ware plz \U0001f622\U0001f622I never support 911\U0001f64f\n#stopHKriots https://t.co/voE8LQs2FP ,1
799,@nytimes One question: would this app and its functionality to track law enforcement and incite rioter violence be\u2026 https://t.co/ETfjjReaHm ,1
800,"Hong Kong China yes we can. Add oil HKSAR, add oil. #stopHKriots https://t.co/W5oOf3loAf ",1
801,@MetPoliceEvents From the Peaceful Citizens of Hong Kong #stopHKriots https://t.co/1mSKLoJ13A ,1
802,@HongKongFP @Apple Before you all start endless commenting about integrity and morals.. and all that stuff.. \n\nFact\u2026 https://t.co/538sXnp0Ne ,1
803,"Out of the thousands...of tweets from the aspiring young journos, IRONICALLY they collectively are totally silent a\u2026 https://t.co/oZ5riUcD5C ",1
804,"@DGTam86 If you believe there is no separatist movement in Hong Kong, you probably live in Texas... oh...wait you d\u2026 https://t.co/BcLSD6AVDx ",1
805,"Please retweet, spread far and wide to your China friends. #stopHKriots ",1
806,"I wonder if China realizes @apple changed policy on an app that tracks down HK law enforcement @hkpoliceforce,  and\u2026 https://t.co/ERYoQyRLBt ",1
807,"Well...wow, this really blew up. Rockets GM tweet \u2018Freedom for HK, Stand with HK\u2019 and 1.4bln people just dumped Hou\u2026 https://t.co/yczYa4AEyi ",1
808,Hong Kong terrorists stopping people to check mobile phones last in Aberdeen. Is this the way we want to LIVE HONG\u2026 https://t.co/6mfaEzbzJj ,1
809,@taro_taylor \U0001f64f\U0001f3fc #stopHKriots ,1
810,Please RT if possible as would like to reconnect with you all. #stopHKriots ,1
811,"Hong Kong burns down, MTR down for 48hrs. And they are absolutely loving it. Yes,  this is the HK generation that w\u2026 https://t.co/3JKl6Bikxq ",1
812,#stopHKriots https://t.co/dgG7tFzf7h ,1
813,RT @MuppetPowerrrrr: HK rioters harassing HKP family.\nVandalism. #stophkriots https://t.co/sg0OTvhcj2 ,1
814,RT @owl_denouncer: @MetPoliceEvents .... but it^s OK to do it in HK?\n\n#stophkriots ,1
815,Security guards arrested for obstructing police officers carrying out their duties. #stophkriots https://t.co/TWl7uy63a0 ,1
816,"70 year old #GrandmaJustice asking reporter, ""Where is your conscience?"" \n""Don^t ask me, ask them"" \n""You^ll not bro\u2026 https://t.co/ebMxZWG6RU ",1
817,@HKJA_Official the aforementioned said acts and thus illegal? \n\nStamped URGENT.\n\n#hongkong #hongkongprotesters\u2026 https://t.co/41Dd7fYKj9 ,1
818,"One of the rioters on the night where this policeman was attacked, gun nearly snatched from him and nearly burnt al\u2026 https://t.co/f1Roju6FZl ",1
819,"@HongKongHermit If the police apologize for any alleged wrongdoings, will the protesters accept the apology?\n\nC^mon\u2026 https://t.co/TCmdWvI9LG ",1
820,I did my part. #stophkriots https://t.co/3Im03B0f2a ,1
821,"@sharonnnnn10 Can the police apologize then? For the wrongdoings you said they did, which they didnt?\n\nCut the pret\u2026 https://t.co/zz61ophXsQ ",1
822,For your follow up #hongkong police force.\n\n@hkpoliceforce #hongkongpoliceforce\n\n#stophkriots\u2026 https://t.co/IXcYCsFRkt ,1
823,"@SCMPNews if a bank gets broken into, isn^t it bank robbery????\n\n#stophkriots ",1
824,"@erinhale Since 1922, these pan-democrats don^t want to do anything abt it. And when it is finally used, then they\u2026 https://t.co/8ouochwUhU ",1
825,"@WeiDuCNA Considering the current social unrest and widespread damage to both properties and human lives, is it rea\u2026 https://t.co/E5KgTawA2v ",1
826,@taro_taylor @GuozhiYe #stophkriots ,1
827,Rioters in #hongkong using corrosive liquid against police. And then they talk about police brutality and human rig\u2026 https://t.co/oXDAXtpsCS ,1
828,@SarahLa78176576 @HillaryClinton @CNN @nytchinese @bbcchinese @BBCWorld @ReutersChina @Reuters Rioters have smashed\u2026 https://t.co/VHo2CeyECA ,1
829,I thought that journalists were meant to be neutral. #stophkriots #journalism #hongkong https://t.co/3Jzf1XrKxG ,1
830,@taro_taylor Sick of the riots! It\u2019s causing chaos to this city. Hong Kong used to be one of the most safest and ef\u2026 https://t.co/ON5DkPaz0C ,1
831,"Wiki Cult meaning:\u2019In modern English, the term cult has usually been used in reference to a social group that is de\u2026 https://t.co/UNRIXlxFaA ",1
832,"Since so many mtr stations are closed, some people are spending 2hours to get to an open station that used to take\u2026 https://t.co/Sx4eYLaqad ",1
833,"@realDailyWire Not the thumb of China but the power of Chinese consumers, Chinese people #stophkriots https://t.co/UJQOkr26ii ",1
834,@Roar85Gaming @ESPN_Esports @Blizzard_Ent #stophkriots https://t.co/AxCkoi4mbk ,1
835,@soulyss @ESPN_Esports Hk protestor ...no democracy but riots #stophkriots https://t.co/dOn51NS0fO ,1
836,"@abcdehker @yushu48466542 @Starbucks If you really want to apologize, pay for the damage!\n#stophkriots ",1
837,"So a bunch of comments complain about MTR being closed AND call for boycotting MTR. What can I say, a bunch of spoi\u2026 https://t.co/NeyKdXfQDU ",1
838,"Advice for all  #HongKongProtesters in #hongkong, stop buying groceries and water made in China. Doing so you are c\u2026 https://t.co/Uoh6btDv6n ",1
839,RT @MuppetPowerrrrr: Eldery got beaten. He was talking. Rioters/Terrorists started to attack him. #stophkriots https://t.co/gjreVIQjUV ,1
840,RT @taro_taylor: Pan Dem second application to the courts to grant an interim injunction re the implementation of anti-mask law now in sess\u2026 ,1
841,Since American #pepe ostensibly means something else in Hong Kong then I suppose American #cuffingseason also needs\u2026 https://t.co/hs0JbROsNr ,1
842,Story is almost too Benny Hill like and farcical to be true #HongKongProtest #HongKongProtests #hkriots\u2026 https://t.co/UC3j48ftsL ,1
843,"RT @taro_taylor: Good lord, where/why/how did they release him? But guess he^ll be fun at parties and stuff.\n\n#stopHKriots #HongKongProstes\u2026 ",1
844,RT @SirKelvinTan: Story is almost too Benny Hill like and farcical to be true #HongKongProtest #HongKongProtests #hkriots #HKPoliceTerroris\u2026 ,1
845,Why are #HongKongProtester so outraged?#stopHKriots https://t.co/TZscsURDMK ,1
846,#HongKong #stophkriots https://t.co/mwjrngLWOl ,1
847,RT @Nancy00768: #stophkriots https://t.co/Nh2oT6jZs3 ,1
848,Wonder why @BBCNews @cnni @SkyNews doesn^t show this? Is this not news ?\n#stophkriots https://t.co/HhgBZstRBV ,1
849,And the #HongKongProtesters  wonder why one was shot by the police today. This is getting worse. #stophkriots https://t.co/M1hdmj6JFc ,1
850,RT @Spinjitzu5: #HongKongProtester violently attacked #HKPolice gave warning shots to the sky.\n\n#HongKongProtest #HongKong #stophkriots #\u9999\u6e2f\u2026 ,1
851,RT @lamchakchan: #CNN #NewYorkTimes #WashingtonPost #HKRiots #HKprotesters Democracy and Freedom of Speech is not the goal of these masked\u2026 ,1
852,"@lokinhei @xiyanalex @joetsai1999 Please don\u2019t represent me, as a Hong Konger, I hate the #HKRiots, they are not pr\u2026 https://t.co/N2R37zqSQm ",1
853,"@skywing_082 @tedcruz Please help us to clean up #HKriots, they destroyed everything and it^s a total mess here. ",1
